Severity	Code	Description	Project	File	Line	Suppression State	Details
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS1513	} expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS1022	Type or namespace definition, or end-of-file expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	580		
Error (active)	CS0548	'<invalid-global-code>.this[txtFilter.Name]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS0246	The type or namespace name 'txtFilter' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1750	A value of type 'string' cannot be used as a default parameter because there are no standard conversions to type 'txtFilter.Name'	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	581		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1513	} expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1022	Type or namespace definition, or end-of-file expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	582		
Error (active)	CS0548	'<invalid-global-code>.this[txtFilter.TabIndex]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS0246	The type or namespace name 'txtFilter' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1750	A value of type 'int' cannot be used as a default parameter because there are no standard conversions to type 'txtFilter.TabIndex'	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	583		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	584		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	584		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	584		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	584		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	584		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	584		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1513	} expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS0548	'<invalid-global-code>.this[txtFilter_TextChanged]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS0246	The type or namespace name 'txtFilter_TextChanged' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	585		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1513	} expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS0548	'<invalid-global-code>.this[txtFilter_KeyUp]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS0246	The type or namespace name 'txtFilter_KeyUp' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	586		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1513	} expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1022	Type or namespace definition, or end-of-file expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	590		
Error (active)	CS0548	'<invalid-global-code>.this[AutoScaleMode]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS0246	The type or namespace name 'AutoScaleMode' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1750	A value of type 'AutoScaleMode' cannot be used as a default parameter because there are no standard conversions to type 'AutoScaleMode'	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	591		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1513	} expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS0116	A namespace cannot directly contain members such as fields, methods or statements	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1022	Type or namespace definition, or end-of-file expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	592		
Error (active)	CS0548	'<invalid-global-code>.this[Controls.Add, (?, ?), ?, pnlListview]': property or indexer must have at least one accessor	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1003	Syntax error, '[' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS0246	The type or namespace name 'Controls' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1003	Syntax error, ',' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS0027	Keyword 'this' is not available in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1100	Method 'this[]' has a parameter modifier 'this' which is not on the first parameter	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1003	Syntax error, ',' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1003	Syntax error, ',' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS0246	The type or namespace name 'pnlListview' could not be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1003	Syntax error, ',' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1001	Identifier expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1003	Syntax error, ']' expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1514	{ expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	593		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	594		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	595		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	596		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	597		
Error (active)	CS1014	A get or set accessor expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	597		
